م,E,N,نوع الحادث,جسامة الحادث,عدد المصابين
699,21.41546,39.44547,صدم مركبة متحركة,اصابة,null
698,21.59229,39.32582,انقلاب مركبة,وفاة,null
697,21.581373,39.760319,دهس مشاه,وفاة,null
696,21.346405,39.768269,دهس مشاه,وفاة,null
695,19.11183,41.151287,صدم مركبة متحركة,اصابة,null
694,21.4159893,39.8227247,دهس مشاه,اصابة,null
693,21.389091,39.84288,دهس مشاه,وفاة,null
692,20.447074,40.883558,دهس مشاه,اصابة,null
691,19.187622,41.199219,دهس مشاه,اصابة,null
690,21.9616488,39.3732358,صدم مركبة متحركة,اصابة,null
689,21.393366,39.825714,دهس مشاه,اصابة,null
688,21.352741,39.828739,صدم مركبة متحركة,اصابة,null
687,22.359614,39.327907,صدم حاجز جانبي,اصابة,null
686,21.16215,39.56181,صدم مركبة متحركة,اصابة,null
685,21.3783256,39.8067029,دهس مشاه,اصابة,null
684,21.402048,39.784241,دهس مشاه,اصابة,null
683,20.4337147,40.8699691,صدم مركبة متحركة,اصابة,null
682,21.334536,39.695023,دهس مشاه,اصابة,null
681,21.352741,39.828739,صدم مركبة متحركة,اصابة,null
680,21.360645,39.834839,صدم عمود كهرباء,وفاة,null
679,21.469988,39.904114,دهس مشاه,وفاة,null
678,19.390261,41.794243,دهس حيوان,اصابة,null
677,21.417301,39.774288,صدم مركبة متحركة,اصابة,null
676,18.66243,41.387417,صدم مركبة متحركة,اصابة,null
675,18.979267,41.298927,دهس مشاه,اصابة,null
674,21.382837,39.871166,دهس مشاه,وفاة,null
673,21.41263,39.53294,دهس مشاه,وفاة,null
672,21.5711744,39.1872512,صدم مركبة متحركة,اصابة,null
671,21.202839,39.786175,دهس مشاه,وفاة,null
670,21.3918433,39.8557504,دهس مشاه,اصابة,null
669,18.7394971,41.3717051,صدم مركبة متحركة,اصابة,null
668,21.635145,39.611597,دهس مشاه,اصابة,null
667,21.367918,39.770309,صدم مركبة متحركة,اصابة,null
666,19.125088,41.07436,صدم مركبة متحركة,اصابة,null
665,21.443863,39.851814,صدم مركبة متحركة,اصابة,null
664,19.717546,40.865818,دهس مشاه,اصابة,null
663,20.426686,40.734568,صدم مركبة متحركة,وفاة,null
662,21.41106,39.4632,دهس مشاه,وفاة,null
661,21.58605,39.777042,صدم مركبة متحركة,وفاة,null
660,22.40306,39.40286,انقلاب مركبة,اصابة,null
659,22.1782213,39.2894949,صدم مركبة متحركة,اصابة,null
658,19.677214,40.623576,صدم مركبة متحركة,وفاة,null
657,20.529386,40.674501,انقلاب مركبة,وفاة,null
656,21.495,40.519,انقلاب مركبة,وفاة,null
655,21.6301238,39.6988492,دهس مشاه,وفاة,null
654,20.725897,39.574268000000004,انقلاب مركبة,وفاة,null
653,21.564,39.2532,انقلاب مركبة,اصابة,null
652,20.297327,40.108147,انقلاب مركبة,اصابة,null
651,21.27421,39.55161,دهس مشاه,اصابة,null
650,22.1546344,39.33685888,صدم مركبة متحركة,اصابة,null
649,22.11557,39.15438,صدم مركبة متحركة,اصابة,null
648,21.382829,40.0076044,دهس مشاه,اصابة,null
647,19.146822,41.071079,صدم مركبة متحركة,اصابة,null
646,19.994951,40.542323,صدم مركبة متحركة,اصابة,null
645,21.593749,39.78392,دهس مشاه,وفاة,null
644,21.632383,40.262989,دهس مشاه,وفاة,null
643,19.34436,41.825649,دهس مشاه,اصابة,null
642,21.469633,40.0007778,صدم مركبة متحركة,اصابة,null
641,21.469633,40.000778,صدم مركبة متحركة,اصابة,null
640,18.760406,41.361076,صدم مركبة متحركة,وفاة,null
639,21.4529513,39.9430245,صدم عمود كهرباء,وفاة,null
638,21.37321,39.4092,صدم مركبة متحركة,اصابة,null
637,21.3903736,39.8409336,دهس مشاه,اصابة,null
636,21.3822,39.819408,دهس مشاه,اصابة,null
635,21.3958,39.803082,دهس مشاه,اصابة,null
634,21.40099,39.809711,دهس مشاه,اصابة,null
633,21.4122062,39.827604,صدم مركبة متحركة,اصابة,null
632,21.416323,39.81684,دهس مشاه,اصابة,null
631,21.2054859,39.9703191,صدم مركبة متحركة,اصابة,null
630,19.001387,41.39019,صدم جسم ثابت اخر,اصابة,null
629,21.3745311,39.8795617,صدم مركبة متحركة,وفاة,null
628,19.35026,41.0820843,انقلاب مركبة,اصابة,null
627,19.571337,41.841209,انقلاب مركبة,اصابة,null
626,21.382942,39.870937,دهس مشاه,وفاة,null
625,22.134292,39.380905,انقلاب مركبة,اصابة,null
624,21.420582,39.830006,دهس مشاه,اصابة,null
623,20.428892,40.820091,صدم سياج طريق,اصابة,null
622,20.743217,40.952907,صدم مركبة متحركة,اصابة,null
621,21.422995,39.860554,صدم مركبة متحركة,اصابة,null
620,21.393661,39.8113257,صدم مركبة متحركة,اصابة,null
619,22.452085,39.261336,انقلاب مركبة,وفاة,null
618,21.352749,39.7851993,دهس مشاه,اصابة,null
617,21.29293,39.35353,دهس مشاه,وفاة,null
616,21.3683756,39.8371168,دهس مشاه,اصابة,null
615,19.280148,41.09206,صدم مركبة متحركة,اصابة,null
614,21.3503927,39.8401836,صدم مركبة متحركة,اصابة,null
613,19.572334,41.670805,دهس مشاه,وفاة,null
612,20.2463,40.422268,انقلاب مركبة,وفاة,null
611,20.16644105,40.336578,صدم مركبة متحركة,وفاة,null
610,19.374313,41.282433,دهس مشاه,اصابة,null
609,20.366172,40.852635,صدم عمود كهرباء,اصابة,null
608,19.9260327,40.7274375,صدم مركبة متحركة,اصابة,null
607,21.440458,39.851693,دهس مشاه,اصابة,null
606,21.384554,39.83092,دهس مشاه,اصابة,null
605,21.3828648,39.8696853,دهس مشاه,اصابة,null
604,21.311546,39.890034,صدم مركبة متحركة,اصابة,null
603,19.876936,41.329998,صدم مركبة متحركة,وفاة,null
602,19.979687,40.579472,دهس مشاه,اصابة,null
601,20.834848,40.122444,صدم مركبة متحركة,اصابة,null
600,20.359029,40.928942,صدم مركبة متحركة,اصابة,null
599,21.3875967,39.7244355,دهس مشاه,اصابة,null
598,21.3514822,39.8100486,صدم جسم ثابت اخر,اصابة,null
597,21.365429,39.882084,دهس مشاه,اصابة,null
596,21.4207722,39.8241604,دهس مشاه,اصابة,null
595,22.21169,39.19223,صدم مركبة متحركة,اصابة,null
594,19.19129,41.216171,صدم مركبة متحركة,اصابة,null
593,21.31432,39.37321,صدم مركبة متحركة,اصابة,null
592,21.3926,39.42462,صدم عمود كهرباء,وفاة,null
591,22.199337,39.261336,صدم مركبة متحركة,اصابة,null
590,21.54496,39.20326,احتراق مركبة,اصابة,null
589,21.47307,39.791355,دهس مشاه,وفاة,null
588,21.396332,39.795017,دهس مشاه,اصابة,null
587,21.459803,39.835414,دهس مشاه,وفاة,null
586,21.2552,39.49483,دهس مشاه,اصابة,null
585,21.415613,39.863899,دهس مشاه,اصابة,null
584,21.472004,39.891716,صدم مركبة متحركة,اصابة,null
583,19.428181,41.404915,انقلاب مركبة,اصابة,null
582,21.36515,39.41432,دهس مشاه,اصابة,null
581,21.35591,39.9711575,صدم مركبة متحركة,وفاة,null
580,22.5165,39.2213,انقلاب مركبة,اصابة,null
579,21.6761291,39.572936,صدم مركبة متحركة,اصابة,null
578,21.4635902,39.8023554,صدم مركبة متحركة,اصابة,null
577,22.19422,39.53223,صدم مركبة متحركة,اصابة,null
576,19.123199,41.102154,صدم مركبة متحركة,اصابة,null
575,21.5968233,39.1928612,دهس مشاه,اصابة,null
574,21.40496,39.32458,انقلاب مركبة,اصابة,null
573,21.5037,39.2777,صدم مركبة متحركة,اصابة,null
572,21.3953906,39.8000694,دهس مشاه,اصابة,null
571,21.368465,39.801884,دهس مشاه,اصابة,null
570,21.51273,39.22564,انقلاب مركبة,وفاة,null
569,21.380861,39.806232,دهس مشاه,وفاة,null
568,18.985403,41.315552,صدم عمود كهرباء,اصابة,null
567,21.443762,39.851517,دهس مشاه,اصابة,null
566,21.424044,39.785511,دهس مشاه,وفاة,null
565,19.46083,41.794598,دهس مشاه,اصابة,null
564,19.184729,41.204712,دهس مشاه,اصابة,null
563,20.7099,40.47683,انقلاب مركبة,اصابة,null
562,21.561329,39.773552,دهس مشاه,اصابة,null
561,20.704227,39.749573,دهس مشاه,وفاة,null
560,19.721689,40.85693,دهس مشاه,وفاة,null
559,21.561329,39.773552,صدم مركبة متحركة,وفاة,null
558,19.287594,41.575123,دهس مشاه,اصابة,null
557,22.390761,39.332769,انقلاب مركبة,اصابة,null
556,21.364455,39.792048,دهس مشاه,اصابة,null
555,220.152707,39.6000856,انقلاب مركبة,اصابة,null
554,21.24443,39.43441,صدم مركبة متحركة,وفاة,null
553,19.194726,41.0916474,صدم مركبة متحركة,اصابة,null
552,22.4527,40.000303,صدم سياج طريق,اصابة,null
551,21.34063,39.48201,انقلاب مركبة,اصابة,null
550,21.42358,39.34147,انقلاب مركبة,وفاة,null
549,21.364573,39.796722,دهس مشاه,وفاة,null
548,21.363342,39.884445,صدم مركبة متحركة,وفاة,null
547,21.133503,39.920048,صدم مركبة متحركة,وفاة,null
546,19.629108,41.611789,انقلاب مركبة,اصابة,null
545,19.28759441,41.777267,انقلاب مركبة,اصابة,null
544,20.155255,39.993019,صدم مركبة متحركة,اصابة,null
543,21.561329,39.773552,دهس مشاه,اصابة,null
542,20.834848,40.122444,انقلاب مركبة,اصابة,null
541,22.46142,39.46509,انقلاب مركبة,وفاة,null
540,21.467321,39.80006,دهس مشاه,وفاة,null
539,22.66112,40.283,انقلاب مركبة,اصابة,null
538,21.417278,39.835033,دهس مشاه,وفاة,null
537,19.623535,41.617546,صدم مركبة متحركة,وفاة,null
536,18.753035,41.400848,دهس مشاه,وفاة,null
535,18.753035,41.400848,انقلاب مركبة,وفاة,null
534,21.0838,39.3636189,صدم مركبة متحركة,وفاة,null
533,20.377953,39.952995,انقلاب مركبة,وفاة,null
532,21.3628688,39.8385149,صدم مركبة متحركة,وفاة,null
531,19.185,41.779289,صدم سياج طريق,اصابة,null
530,22.200101,39.18096,انقلاب مركبة,اصابة,null
529,22.09251,39.36428,انقلاب مركبة,اصابة,null
528,21.9631173,39.6827751,صدم مركبة متحركة,اصابة,null
527,22.42214,39.43107,صدم مركبة متحركة,اصابة,null
526,19.11747,41.10857,صدم مركبة متحركة,اصابة,null
525,19.695667,40.924412,انقلاب مركبة,اصابة,null
524,21.3890765,39.8400926,دهس مشاه,اصابة,null
523,22.62306,39.644126,انقلاب مركبة,اصابة,null
522,22.2943,39.43122,صدم حاجز جانبي,اصابة,null
521,21.40361,39.50586,صدم مركبة متحركة,اصابة,null
520,21.38267,39.38566,صدم مركبة متحركة,اصابة,null
519,21.2321,39.54076,صدم مركبة متحركة,اصابة,null
518,20.57367,39.55526,صدم مركبة متحركة,وفاة,null
517,19.53871,41.052498,صدم عمود كهرباء,اصابة,null
516,21.39418,39.36114,صدم مركبة متحركة,اصابة,null
515,21.29528,39.3624,صدم مركبة متحركة,اصابة,null
514,21.378981,39.487866,دهس مشاه,وفاة,null
513,20.359705,40.0944786,صدم مركبة متحركة,اصابة,null
512,21.38489,39.3835,صدم مركبة متحركة,اصابة,null
511,21.631341,40.249317,دهس مشاه,وفاة,null
510,22.260537,39.226159,صدم مركبة متحركة,اصابة,null
509,22.00479,39.46995,صدم مركبة متحركة,اصابة,null
508,22.80107,39.24058,صدم مركبة متحركة,اصابة,null
507,21.388783,39.872772,دهس مشاه,وفاة,null
506,21.250576,39.831249,صدم مركبة متحركة,وفاة,null
505,22.603626,39.636985,دهس مشاه,وفاة,null
504,21.28447,39.47451,دهس مشاه,وفاة,null
503,20.804707,39.497662,صدم مركبة متحركة,وفاة,null
502,22.475294,39.476681,انقلاب مركبة,اصابة,null
501,22.2214,39.19519,انقلاب مركبة,اصابة,null
500,22.5740248,39.6251827,انقلاب مركبة,اصابة,null
499,19.644508,40.952877,صدم مركبة متحركة,اصابة,null
498,21.4394896,39.833545,دهس مشاه,اصابة,null
497,21.23069,39.825748,صدم مركبة متحركة,اصابة,null
496,21.38366,39.38405,صدم مركبة متحركة,اصابة,null
495,21.24552,39.51426,دهس مشاه,وفاة,null
494,21.362213,39.896435,دهس مشاه,وفاة,null
493,20.424089,39.882217,انقلاب مركبة,وفاة,null
492,21.9868535,39.3467684,انقلاب مركبة,وفاة,null
491,22.17271,39.1415,صدم مركبة متحركة,اصابة,null
490,21.54569,39.48195,انقلاب مركبة,اصابة,null
489,22.12243,39.15226,صدم مركبة متحركة,اصابة,null
488,21.28447,39.47451,صدم مركبة متحركة,وفاة,null
487,22.36073,39.38118,صدم مركبة متحركة,اصابة,null
486,21.413332,39.33116,صدم مركبة متحركة,وفاة,null
485,22.1124849,39.268636,صدم مركبة متحركة,اصابة,null
484,21.466966,39.800858,دهس مشاه,اصابة,null
483,21.415554,39.827343,دهس مشاه,وفاة,null
482,21.4368222,39.7671986,صدم عمود كهرباء,اصابة,null
481,19.0105406,41.2608441,صدم مركبة متحركة,اصابة,null
480,20.783756,39.963505,صدم مركبة متحركة,وفاة,null
479,21.47551,40.4266,انقلاب مركبة,اصابة,null
478,22.40415,39.40411,صدم مركبة متحركة,اصابة,null
477,21.574542,39.766916,دهس مشاه,اصابة,null
476,21.421693,39.8325966,دهس مشاه,اصابة,null
475,21.4139617,39.757662,صدم مركبة متحركة,اصابة,null
474,21.4110779,39.8211228,دهس مشاه,اصابة,null
473,21.3694659,39.8733377,دهس مشاه,اصابة,null
472,19.157175,41.187313,انقلاب مركبة,وفاة,null
471,21.3314244,39.6832898,صدم مركبة متحركة,اصابة,null
470,21.3898426,39.8730855,صدم مركبة متحركة,اصابة,null
469,22.17936,39.68166,انقلاب مركبة,اصابة,null
468,19.379593,41.796408,انقلاب مركبة,اصابة,null
467,21.400482,39.870033,دهس مشاه,اصابة,null
466,21.2721306,39.8250536,دهس مشاه,اصابة,null
465,19.157175,41.187313,انقلاب مركبة,وفاة,null
464,22.103802,39.17218,صدم دراجة هوائية,اصابة,null
463,22.33434,39.3715,دهس مشاه,وفاة,null
462,18.761686,41.88,دهس مشاه,اصابة,null
461,22.5478304,39.6114872,انقلاب مركبة,اصابة,null
460,19.148407,41.168076,صدم دراجة هوائية,اصابة,null
459,18.733143,41.298046,انقلاب مركبة,اصابة,null
458,1.6805566,39.5396456,انقلاب مركبة,اصابة,null
457,21.44568,39.27257,صدم مركبة متحركة,اصابة,null
456,19.597761,41.644291,صدم مركبة متحركة,اصابة,null
455,21.40271,39.826477,دهس مشاه,اصابة,null
454,19.134398,41.0597149,صدم مركبة متحركة,وفاة,null
453,21.4095185,39.8287946,دهس مشاه,اصابة,null
452,19.216221,41.775761,انقلاب مركبة,اصابة,null
451,18.946856,41.322899,دهس مشاه,اصابة,null
450,18.943455,41.306549,صدم مركبة متحركة,اصابة,null
449,22.4046,39.4047,انقلاب مركبة,وفاة,null
448,21.182098,39.605446,دهس مشاه,اصابة,null
447,19.581116,41.664522,دهس مشاه,اصابة,null
446,21.43541,39.2746,انقلاب مركبة,وفاة,null
445,22.23097,39.19517,انقلاب مركبة,اصابة,null
444,22.0323618,39.337962,صدم مركبة متحركة,اصابة,null
443,21.48463,39.25183,صدم مركبة متحركة,اصابة,null
442,21.4579025,39.8788745,انقلاب مركبة,وفاة,null
441,21.517605,39.79417,صدم مركبة متحركة,اصابة,null
440,21.184984,39.605087,صدم مركبة متحركة,اصابة,null
439,21.351358,39.808125,صدم مركبة متحركة,وفاة,null
438,21.2306637,39.9444718,صدم مركبة متحركة,اصابة,null
437,21.35121,39.808659,صدم مركبة متحركة,اصابة,null
436,22.1053,39.47,انقلاب مركبة,اصابة,null
435,22.6055616,39.6371259,انقلاب مركبة,اصابة,null
434,19.662918,41.862106,اخرى,اصابة,null
433,19.736984,40.849392,صدم مركبة متحركة,اصابة,null
432,20.418637,40.864595,صدم مركبة متحركة,اصابة,null
431,21.395969,39.7995021,دهس مشاه,اصابة,null
430,21.3987223,39.8235036,دهس مشاه,اصابة,null
429,21.405949,39.818378,دهس مشاه,اصابة,null
428,19.2841116,41.4335877,دهس مشاه,اصابة,null
427,18.903027,41.330463,صدم مركبة متحركة,اصابة,null
426,19.155022,41.55262,صدم مركبة متحركة,اصابة,null
425,21.25432,39.48245,دهس مشاه,اصابة,null
424,22.50548,39.45316,انقلاب مركبة,وفاة,null
423,19.171123,41.085863,انقلاب مركبة,اصابة,null
422,21.367002,39.799553,دهس مشاه,اصابة,null
421,21.336521,39.945408,صدم مركبة متحركة,اصابة,null
420,22.56169,39.1731,صدم جسم ثابت اخر,وفاة,null
419,19.139883,41.08757,صدم مركبة متحركة,اصابة,null
418,21.43125,39.47145,صدم حاجز جانبي,اصابة,null
417,22.19207,39.16568,صدم مركبة متحركة,وفاة,null
416,19.217068,41.143425,صدم مركبة متحركة,اصابة,null
415,21.42509,39.4849,صدم مركبة متحركة,اصابة,null
414,21.507685,39.797977,دهس مشاه,اصابة,null
413,21.2414596,39.9435435,صدم مركبة متحركة,اصابة,null
412,21.421764,39.848732,انقلاب مركبة,اصابة,null
411,21.4064341,39.829789,دهس مشاه,اصابة,null
410,21.408146,39.82935,دهس مشاه,اصابة,null
409,21.387812,39.873394,دهس مشاه,اصابة,null
408,21.35112,39.4517,صدم مركبة متحركة,وفاة,null
407,21.3860582,39.8206142,دهس مشاه,وفاة,null
406,22.32363,40.1106,دهس حيوان,اصابة,null
405,22.19109,39.51582,صدم مركبة متحركة,اصابة,null
404,19.165176,41.184322,دهس مشاه,اصابة,null
403,21.328352,39.689472,دهس مشاه,اصابة,null
402,21.398499,39.712845,صدم مركبة متحركة,وفاة,null
401,21.25311,39.51241,دهس مشاه,اصابة,null
400,21.415972,39.827995,دهس مشاه,اصابة,null
399,21.395185,39.868324,صدم مركبة متحركة,اصابة,null
398,21.39502,39.717854,صدم مركبة متحركة,اصابة,null
397,22.0344,39.20393,انقلاب مركبة,اصابة,null
396,19.139259,41.158484,صدم مركبة متحركة,وفاة,null
395,21.3712206,39.8736257,دهس مشاه,وفاة,null
394,20.5455941,39.7512335,صدم مركبة متحركة,اصابة,null
393,21.35357,39.4125,صدم مركبة متحركة,وفاة,null
392,19.7587286,40.8304672,صدم مركبة متحركة,اصابة,null
391,21.42484,39.3431,صدم مركبة متحركة,اصابة,null
390,21.370432,39.680569,صدم مركبة متحركة,اصابة,null
389,21.420394,39.828781,صدم مركبة متحركة,اصابة,null
388,21.476812,39.92497,دهس مشاه,وفاة,null
387,21.4152974,39.8619219,دهس مشاه,وفاة,null
386,19.673927,41.557852,انقلاب مركبة,وفاة,null
385,20.505775,39.858639,صدم مركبة متحركة,وفاة,null
384,21.4076924,39.9104423,صدم مركبة متحركة,وفاة,null
383,21.3573,40.188236,دهس مشاه,وفاة,null
382,21.206236,39.597202,صدم مركبة متحركة,وفاة,null
381,21.3573,40.188236,دهس مشاه,وفاة,null
380,21.2543,39.51169,دهس مشاه,وفاة,null
379,19.146709,41.823197,صدم جسم ثابت اخر,اصابة,null
378,22.543662,39.608265,انقلاب مركبة,اصابة,null
377,22.45965,39.319292,صدم مركبة متحركة,اصابة,null
376,18.783211,41.368519,صدم جسم ثابت اخر,اصابة,null
375,18.42255,41.18314,انقلاب مركبة,اصابة,null
374,20.346815,40.893177,صدم مركبة متحركة,اصابة,null
373,21.438326,39.854111,صدم مركبة متحركة,اصابة,null
372,22.42524,39.985214,انقلاب مركبة,اصابة,null
371,21.2927648,39.9110556,دهس مشاه,اصابة,null
370,20.709988,39.73799,صدم مركبة متحركة,وفاة,null
369,21.43324,39.34197,صدم مركبة متحركة,وفاة,null
368,21.3868194,39.8612422,دهس مشاه,وفاة,null
367,21.449503,39.926983,صدم عمود كهرباء,وفاة,null
366,21.449503,39.926983,انقلاب مركبة,وفاة,null
365,22.114,39.4211,صدم جسم ثابت اخر,اصابة,null
364,19.24409,41.08714,صدم مركبة متحركة,اصابة,null
363,21.352531,39.804642,صدم عمود كهرباء,اصابة,null
362,21.3901981,39.8374916,دهس مشاه,اصابة,null
361,19.514896,40.978748,صدم عمود كهرباء,اصابة,null
360,21.33187,39.46347,دهس مشاه,اصابة,null
359,21.318968,39.701138,صدم مركبة متحركة,اصابة,null
358,21.392464,39.798008,دهس مشاه,اصابة,null
357,21.411001,39.820652,دهس مشاه,اصابة,null
356,22.235344,39.783647,صدم مركبة متحركة,اصابة,null
355,18.757448,41.32111,صدم مركبة متحركة,اصابة,null
354,20.337193,40.874679,انقلاب مركبة,اصابة,null
353,21.4256609,39.7783141,صدم مركبة متحركة,اصابة,null
352,20.5455941,39.7512335,انقلاب مركبة,وفاة,null
351,21.25191,39.51047,دهس مشاه,وفاة,null
350,21.2411,39.53155,صدم مركبة متحركة,وفاة,null
349,22.3926,39.40026,صدم مركبة متحركة,اصابة,null
348,20.427385,40.867814,انقلاب مركبة,اصابة,null
347,21.997505,39.989815,انقلاب مركبة,اصابة,null
346,21.382488,39.80682,دهس مشاه,اصابة,null
345,20.4652317,39.8307987,صدم مركبة متحركة,اصابة,null
344,21.4747,39.42312,صدم سياج طريق,اصابة,null
343,21.4315086,39.6460547,صدم مركبة متحركة,اصابة,null
342,21.3953256,39.8070539,دهس مشاه,اصابة,null
341,21.355587,39.890537,صدم مركبة متحركة,اصابة,null
340,21.414,39.282748,دهس مشاه,اصابة,null
339,21.3652662,39.8234017,دهس مشاه,اصابة,null
338,21.414,39.282748,دهس مشاه,اصابة,null
337,21.384789,39.827179,دهس مشاه,اصابة,null
336,21.9910225,39.343872,صدم مركبة متحركة,اصابة,null
335,19.960406,40.693015,صدم مركبة متحركة,اصابة,null
334,21.25444,39.50023,صدم مركبة متحركة,اصابة,null
333,21.341276,39.692352,صدم مركبة متحركة,اصابة,null
332,21.349644,39.7779469,صدم حاجز جانبي,وفاة,null
331,22.585731,39.630996,انقلاب مركبة,اصابة,null
330,20.1124772,40.3296827,صدم مركبة متحركة,اصابة,null
329,20.635303,39.66359,انقلاب مركبة,وفاة,null
328,22.000619,39.498336,صدم مركبة متحركة,اصابة,null
327,18.531776,41.0619651,صدم مركبة متحركة,اصابة,null
326,21.40488,39.29325,صدم مركبة متحركة,اصابة,null
325,21.40488,39.29325,صدم مركبة متحركة,اصابة,null
324,22.000354,39.498188,صدم مركبة متحركة,وفاة,null
323,21.53444,41.2147,صدم عمود كهرباء,وفاة,null
322,21.3904351,39.9037282,انقلاب مركبة,وفاة,null
321,21.48743,39.955336,صدم مركبة متحركة,وفاة,null
320,22.42613,39.71574,صدم مركبة متحركة,اصابة,null
319,18.77063,41.345608,صدم جسم ثابت اخر,اصابة,null
318,21.332521,39.692776,انقلاب مركبة,اصابة,null
317,21.476778,39.83609,دهس مشاه,وفاة,null
316,21.382767,39.871044,دهس مشاه,اصابة,null
315,21.373083,39.800983,دهس مشاه,اصابة,null
314,22.9405,39.1645,صدم مركبة متحركة,اصابة,null
313,19.7642709,40.9405082,انقلاب مركبة,وفاة,null
312,20.611179,40.745821,انقلاب مركبة,اصابة,null
311,19.9792075,40.5702915,صدم مركبة متحركة,اصابة,null
310,21.411531,39.819328,دهس مشاه,اصابة,null
309,22.9405,39.1645,صدم سياج طريق,اصابة,null
308,21.49415,39.24335,صدم مركبة متحركة,اصابة,null
307,21.396132,39.78561,صدم مركبة متحركة,اصابة,null
306,21.3892813,39.7941495,صدم مركبة متحركة,اصابة,null
305,21.40169,39.505708,صدم مركبة متحركة,وفاة,null
304,21.3838102,39.8339624,دهس مشاه,وفاة,null
303,22.169379,39.26525,احتراق مركبة,اصابة,null
302,22.1997,39.16279,انقلاب مركبة,اصابة,null
301,21.3875964,39.8600135,دهس مشاه,وفاة,null
300,19.248388,41.379517,انقلاب مركبة,اصابة,null
299,19.55843,41.021561,صدم مركبة متحركة,اصابة,null
298,19.443981,41.053722,انقلاب مركبة,اصابة,null
297,21.381037,39.799095,صدم مركبة متحركة,اصابة,null
296,21.397791,39.81078,دهس مشاه,وفاة,null
295,19.551874,41.672168,صدم جسم ثابت اخر,اصابة,null
294,19.009983,41.276253,صدم مركبة متحركة,اصابة,null
293,21.4021,39.43197,صدم مركبة متحركة,اصابة,null
292,21.205595,39.597504,صدم حاجز جانبي,اصابة,null
291,21.38653,39.795898,دهس مشاه,اصابة,null
290,21.384721,39.8197931,دهس مشاه,اصابة,null
289,21.3698147,39.8371651,دهس مشاه,اصابة,null
288,18.947317,41.369698,صدم جسم ثابت اخر,وفاة,null
287,21.2748,39.51314,دهس مشاه,وفاة,null
286,19.534663,41.664863,انقلاب مركبة,اصابة,null
285,19.585348,41.656134,صدم مركبة متحركة,اصابة,null
284,20.2944012,40.552022,دهس حيوان,اصابة,null
283,21.32032,39.47193,انقلاب مركبة,وفاة,null
282,21.333673,39.683651,دهس مشاه,وفاة,null
281,21.434534,39.754124,صدم مركبة متحركة,وفاة,null
280,22.303346,39.24541,صدم مركبة متحركة,اصابة,null
279,19.055307,41.220432,صدم مركبة متحركة,اصابة,null
278,21.677773,39.562046,صدم عمود كهرباء,اصابة,null
277,21.36485,39.43407,صدم مركبة متحركة,اصابة,null
276,20.874823,39.455456,صدم مركبة متحركة,وفاة,null
275,19.535362,41.071072,انقلاب مركبة,اصابة,null
274,19.230913,41.317295,انقلاب مركبة,اصابة,null
273,20.718187,39.683006,دهس مشاه,اصابة,null
272,21.374,39.4359,صدم مركبة متحركة,اصابة,null
271,21.26109,39.47417,دهس مشاه,اصابة,null
270,21.41283,39.5313,انقلاب مركبة,اصابة,null
269,21.5363,39.2119,صدم مركبة متحركة,وفاة,null
268,21.1522254,39.9034646,صدم مركبة متحركة,وفاة,null
267,18.995571,41.299042,صدم عمود كهرباء,اصابة,null
266,19.353363,41.075974,دهس مشاه,اصابة,null
265,21.3955713,39.7970064,دهس مشاه,اصابة,null
264,21.416473,39.825745,دهس مشاه,اصابة,null
263,21.35399,39.48269,صدم مركبة متحركة,وفاة,null
262,22.174171,39.269035,صدم مركبة متحركة,اصابة,null
261,21.345343,39.35343,دهس مشاه,اصابة,null
260,21.477245,39.808651,دهس مشاه,اصابة,null
259,22.143818,39.344337,صدم مركبة متحركة,اصابة,null
258,21.43105,39.33373,صدم مركبة متحركة,اصابة,null
257,21.585726,39.9553324,صدم مركبة متحركة,اصابة,null
256,21.412371,39.858334,صدم مركبة متحركة,اصابة,null
255,18.972021,41.306133,دهس مشاه,اصابة,null
254,20.37268,40.850856,صدم مركبة متحركة,اصابة,null
253,21.465549,39.900589,دهس مشاه,اصابة,null
252,21.3803413,39.7876605,دهس مشاه,اصابة,null
251,21.342739,39.741688,صدم مركبة متحركة,اصابة,null
250,22.2705835,39.812595,صدم مركبة متحركة,اصابة,null
249,19.55338,39.734345,صدم مركبة متحركة,اصابة,null
248,20.3036237,40.4556795,دهس مشاه,اصابة,null
247,21.55338,39.16568,صدم مركبة متحركة,اصابة,null
246,21.7771627,39.5054388,انقلاب مركبة,اصابة,null
245,21.41307,39.29535,صدم مركبة متحركة,اصابة,null
244,21.439035,39.770622,دهس مشاه,اصابة,null
243,21.4078425,39.8100976,دهس مشاه,اصابة,null
242,19.239423,41.8035247,دهس مشاه,اصابة,null
241,18.983417,41.348259,دهس مشاه,اصابة,null
240,22.26574,39.26452,صدم مركبة متحركة,وفاة,null
239,21.415129,39.802235,دهس مشاه,وفاة,null
238,21.3912,39.42509,صدم مركبة متحركة,اصابة,null
237,21.4687188,39.7771687,صدم مركبة متحركة,اصابة,null
236,21.3578757,39.9175083,صدم مركبة متحركة,اصابة,null
235,20.6104569,39.8815358,دهس مشاه,اصابة,null
234,20.5006094,40.4669618,انقلاب مركبة,اصابة,null
233,21.338827,39.68193,دهس مشاه,اصابة,null
232,21.40464,39.3206,صدم مركبة متحركة,اصابة,null
231,21.3767013,39.8340269,دهس مشاه,اصابة,null
230,21.4706655,39.900636,دهس مشاه,اصابة,null
229,21.382631,39.8702108,دهس مشاه,اصابة,null
