grid_id,lat_grid,lon_grid,accident_count,avg_severity,latitude,longitude,predicted_count,risk_level
21.366331_39.873767,21.366331297161338,39.87376672198039,1,2.0,21.367153,39.8747841,1.8379752496461956,High
21.366331_39.878591,21.366331297161338,39.87859113416696,1,2.0,21.3701675,39.8787872,1.9772528024243354,High
21.366331_39.902713,21.366331297161338,39.90271319509979,4,2.0,21.36730325,39.90498525,2.8608472091097736,High
21.366331_39.941308,21.366331297161338,39.941308492592334,1,2.0,21.36762,39.945838,1.2613670202881995,Medium
21.366331_39.946133,21.366331297161338,39.9461329047789,1,3.0,21.37042,39.946327,1.0691905576401608,Low
21.370823_39.241769,21.37082285303629,39.24176872554005,1,2.0,21.374525,39.24282,1.4953595987969128,Medium
21.370823_39.391326,21.37082285303629,39.39132550332364,1,2.0,21.37407,39.39569,1.625516035216914,High
21.370823_39.400974,21.37082285303629,39.40097432769677,3,2.3333333333333335,21.37276,39.40492,3.218510101010101,High
21.370823_39.405799,21.37082285303629,39.405798739883345,3,2.0,21.373206666666665,39.408633333333334,2.2106425653264212,High
21.370823_39.410623,21.37082285303629,39.41062315206991,13,2.1538461538461537,21.373974615384615,39.41283461538462,10.835,High
21.370823_39.415448,21.37082285303629,39.415447564256475,3,2.3333333333333335,21.373316666666668,39.417633333333335,3.283510101010101,High
21.370823_39.420272,21.37082285303629,39.42027197644305,9,2.111111111111111,21.372834444444447,39.42230555555555,8.86,High
21.370823_39.425096,21.37082285303629,39.42509638862961,3,2.0,21.372296666666667,39.42813,2.4672370256479486,High
21.370823_39.434745,21.37082285303629,39.43474521300275,3,2.0,21.373333333333335,39.43686666666667,2.3726018581406696,High
21.370823_39.458867,21.37082285303629,39.45886727393559,1,2.0,21.373198,39.46295,1.4314933109485724,Medium
21.370823_39.492638,21.37082285303629,39.49263815924156,1,3.0,21.37373,39.49332,1.0389554031358845,Low
21.370823_39.772454,21.37082285303629,39.77245406606247,1,2.0,21.373293,39.776892,1.3424726582466655,Medium
21.370823_39.777278,21.37082285303629,39.77727847824904,1,2.0,21.374249,39.778835,1.2781665360943935,Medium
21.370823_39.786927,21.37082285303629,39.786927302622175,2,2.0,21.37253285,39.789849450000006,2.2652301140583053,High
21.370823_39.796576,21.37082285303629,39.79657612699531,9,2.3333333333333335,21.373358222222222,39.799907211111105,7.021705946014769,High
21.370823_39.801401,21.37082285303629,39.80140053918188,3,2.0,21.37194633333333,39.80334156666667,2.799149777141427,High
21.370823_39.830347,21.37082285303629,39.83034701230128,2,2.0,21.373992,39.834678499999995,2.1106021522122744,High
21.370823_39.835171,21.37082285303629,39.83517142448785,2,2.0,21.3730323,39.8362514,2.15886190593894,High
21.370823_39.868942,21.37082285303629,39.86894230979382,2,2.5,21.371664600000003,39.8734852,2.054500985131428,High
21.370823_39.873767,21.37082285303629,39.87376672198039,2,2.0,21.3747865,39.8744417,2.432013436223662,High
21.370823_39.878591,21.37082285303629,39.87859113416696,5,2.4,21.37383036,39.880202,6.198472222222222,High
21.370823_39.88824,21.37082285303629,39.88823995854009,1,2.0,21.371971,39.891285,1.9098902002145968,High
21.370823_40.134285,21.37082285303629,40.134284980055035,1,3.0,21.37443,40.13525,1.0117772940274765,Low
21.370823_40.158407,21.37082285303629,40.158407040987875,1,3.0,21.375134,40.16218,1.0117772940274765,Low
21.375314_39.391326,21.375314408911247,39.39132550332364,1,2.0,21.37532,39.39421,1.401778154013438,Medium
21.375314_39.400974,21.375314408911247,39.40097432769677,1,2.0,21.37593,39.40564,1.45453897652426,Medium
21.375314_39.410623,21.375314408911247,39.41062315206991,3,2.3333333333333335,21.37936666666667,39.41149,3.1483315295815295,High
21.375314_39.415448,21.375314408911247,39.415447564256475,1,2.0,21.37566,39.4191,1.4478286899389736,Medium
21.375314_39.425096,21.375314408911247,39.42509638862961,1,2.0,21.376,39.4252,1.5263959182172306,Medium
21.375314_39.487814,21.375314408911247,39.48781374705499,1,3.0,21.378981,39.487866,1.0423143774948591,Low
21.375314_39.492638,21.375314408911247,39.49263815924156,1,3.0,21.37588,39.49373,1.0464454825009641,Low
21.375314_39.695263,21.375314408911247,39.69526347107739,1,3.0,21.378952,39.695309,1.0083822640906597,Low
21.375314_39.709737,21.375314408911247,39.70973670763709,1,3.0,21.378816,39.711906,1.0083822640906597,Low
21.375314_39.762805,21.375314408911247,39.762805241689335,2,2.5,21.37822155,39.76515515,2.076009351135257,High
21.375314_39.777278,21.375314408911247,39.77727847824904,1,2.0,21.377947,39.77879,1.3268600647879223,Medium
21.375314_39.782103,21.375314408911247,39.78210289043561,1,2.0,21.377258,39.784863,2.0051993065649123,High
21.375314_39.786927,21.375314408911247,39.786927302622175,5,2.2,21.377404,39.7883058,5.421111111111111,High
21.375314_39.791752,21.375314408911247,39.79175171480874,3,2.0,21.377157666666665,39.794109999999996,2.437836077306156,High
21.375314_39.796576,21.375314408911247,39.79657612699531,1,2.0,21.375595,39.798035,2.404257185526177,High
21.375314_39.801401,21.375314408911247,39.80140053918188,5,2.0,21.378107399999998,39.8051978,3.4790219513666347,High
21.375314_39.806225,21.375314408911247,39.80622495136844,2,2.0,21.3768862,39.80827315,2.465302831974844,High
21.375314_39.811049,21.375314408911247,39.811049363555014,1,2.0,21.3791191,39.8110612,2.131309724403328,High
21.375314_39.830347,21.375314408911247,39.83034701230128,5,2.4,21.37636362,39.83405352,6.171325520884345,High
21.375314_39.835171,21.375314408911247,39.83517142448785,1,2.0,21.37662,39.83548,1.917709988820111,High
21.375314_39.868942,21.375314408911247,39.86894230979382,2,2.5,21.3760145,39.8718605,2.054500985131428,High
21.375314_39.873767,21.375314408911247,39.87376672198039,3,2.3333333333333335,21.376819366666666,39.875606633333334,3.707853368123104,High
21.375314_39.893064,21.375314408911247,39.89306437072666,2,2.0,21.37840635,39.896094000000005,1.7080171295082875,High
21.375314_39.970255,21.375314408911247,39.97025496571174,1,2.0,21.375476,39.974227,1.1433531374153592,Medium
21.375314_39.984728,21.375314408911247,39.98472820227144,1,3.0,21.3755367,39.9894179,1.0149813448785863,Low
21.379806_39.280364,21.3798059647862,39.28036402303259,1,3.0,21.381426,39.280732,1.2921716411703799,Medium
21.379806_39.381677,21.3798059647862,39.381676678950505,6,2.5,21.383286666666667,39.38495666666667,4.625539107950873,High
21.379806_39.391326,21.3798059647862,39.39132550332364,3,2.3333333333333335,21.381606666666666,39.39247666666667,3.20333152958153,High
21.379806_39.400974,21.3798059647862,39.40097432769677,3,2.0,21.38274,39.40235,1.7559691022079682,High
21.379806_39.405799,21.3798059647862,39.405798739883345,2,3.0,21.38111,39.409549999999996,1.5486597364084747,Medium
21.379806_39.410623,21.3798059647862,39.41062315206991,1,2.0,21.3799,39.41174,1.4894330670433507,Medium
21.379806_39.420272,21.3798059647862,39.42027197644305,2,2.5,21.3819,39.42174,2.090604056307442,High
21.379806_39.43957,21.3798059647862,39.439569625189314,2,2.5,21.38205,39.44412,2.0326232870766727,High
21.379806_39.449218,21.3798059647862,39.44921844956245,1,2.0,21.38308,39.4514,1.1943755507739575,Medium
21.379806_39.550531,21.3798059647862,39.55053110548037,1,2.0,21.3820484,39.55222707,1.1449155700431006,Medium
21.379806_39.700088,21.3798059647862,39.70008788326396,2,2.0,21.382039,39.7010765,1.4038849782746343,Medium
21.379806_39.709737,21.3798059647862,39.70973670763709,2,2.5,21.383363600000003,39.712769,2.2327138965898023,High
21.379806_39.714561,21.3798059647862,39.714561119823664,1,3.0,21.380117,39.71907,1.0333822640906596,Low
21.379806_39.757981,21.3798059647862,39.75798082950277,1,3.0,21.3821795,39.7616247,1.0664102184443975,Low
21.379806_39.762805,21.3798059647862,39.762805241689335,1,2.0,21.381395,39.764011,1.1370272934177987,Medium
21.379806_39.772454,21.3798059647862,39.77245406606247,1,2.0,21.381227,39.773354,1.138398378788884,Medium
21.379806_39.777278,21.3798059647862,39.77727847824904,4,2.25,21.380755,39.778161,4.1916779878618105,High
21.379806_39.782103,21.3798059647862,39.78210289043561,4,2.0,21.38051175,39.784067,2.5359405580670322,High
21.379806_39.786927,21.3798059647862,39.786927302622175,3,2.0,21.382141433333334,39.78739083333333,2.5785494044002912,High
21.379806_39.791752,21.3798059647862,39.79175171480874,5,2.2,21.3831165,39.7952544,5.29,High
21.379806_39.796576,21.3798059647862,39.79657612699531,2,2.0,21.380521,39.797998500000006,2.4798370410571193,High
21.379806_39.801401,21.3798059647862,39.80140053918188,13,2.230769230769231,21.380626461538462,39.80183369230769,13.214666666666666,High
21.379806_39.806225,21.3798059647862,39.80622495136844,9,2.111111111111111,21.381509555555553,39.80681577777778,8.485590811965812,High
21.379806_39.815874,21.3798059647862,39.81587377574158,2,2.0,21.382883,39.8198676,2.9812594001453228,High
21.379806_39.825523,21.3798059647862,39.82552260011472,4,2.25,21.38233,39.829608,7.006560695432018,High
21.379806_39.830347,21.3798059647862,39.83034701230128,8,2.25,21.3837808125,39.832486825000004,7.121060695432018,High
21.379806_39.859293,21.3798059647862,39.859293485420686,1,2.0,21.3827331,39.8618628,1.9348269392815782,High
21.379806_39.864118,21.3798059647862,39.86411789760726,2,2.5,21.382924600000003,39.86711579999999,2.038112096242539,High
21.379806_39.868942,21.3798059647862,39.86894230979382,11,2.1818181818181817,21.382904763636365,39.8710443,11.358333333333334,High
21.379806_39.873767,21.3798059647862,39.87376672198039,5,2.0,21.38164028,39.87647676,3.1441936167897735,High
21.379806_39.878591,21.3798059647862,39.87859113416696,1,2.0,21.382887,39.8818051,1.7540497427698722,High
21.379806_39.893064,21.3798059647862,39.89306437072666,1,3.0,21.38102,39.896935,1.062392397604264,Low
21.379806_39.902713,21.3798059647862,39.90271319509979,1,2.0,21.383955,39.90435,1.3579172905782224,Medium
21.379806_39.912362,21.3798059647862,39.91236201947293,1,2.0,21.383141,39.914574,1.1148703501531956,Medium
21.379806_39.917186,21.3798059647862,39.917186431659495,2,2.0,21.380127,39.921089,1.2798229147644467,Medium
21.379806_39.989553,21.3798059647862,39.98955261445801,2,2.5,21.380822,39.992114,2.1266058300019277,High
21.379806_40.004026,21.3798059647862,40.004025851017715,2,2.0,21.3823945,40.008074699999995,1.5911793361208684,High
21.379806_40.018499,21.3798059647862,40.01849908757742,1,3.0,21.384,40.02086,1.0153146782119196,Low
21.379806_40.134285,21.3798059647862,40.134284980055035,1,2.0,21.384,40.137824,1.0688499571664893,Low
21.379806_40.17288,21.3798059647862,40.17288027754758,1,2.0,21.38003,40.17495,1.1775840980256302,Medium
21.384298_39.372028,21.384297520661157,39.37202785457737,2,2.0,21.385525,39.374785,1.6415934395517524,High
21.384298_39.376852,21.384297520661157,39.37685226676394,1,3.0,21.38455,39.38113,1.1218189101993423,Medium
21.384298_39.381677,21.384297520661157,39.381676678950505,7,2.2857142857142856,21.38499655714286,39.38328215714286,4.773333333333333,High
21.384298_39.391326,21.384297520661157,39.39132550332364,1,2.0,21.385,39.39342,1.605763262784076,High
21.384298_39.410623,21.384297520661157,39.41062315206991,1,2.0,21.38459,39.41397,1.6605423547959273,High
21.384298_39.420272,21.384297520661157,39.42027197644305,3,2.0,21.38497,39.42391,1.8006486287760595,High
21.384298_39.458867,21.384297520661157,39.45886727393559,1,2.0,21.38562,39.4608,1.1387152529733668,Medium
21.384298_39.622897,21.384297520661157,39.62289728827888,1,3.0,21.3868172,39.6253503,1.010916810504162,Low
21.384298_39.700088,21.384297520661157,39.70008788326396,4,2.25,21.38683925,39.7033625,4.1490277777777775,High
21.384298_39.72421,21.384297520661157,39.7242099441968,1,2.0,21.3875967,39.7244355,1.0774462314296782,Low
21.384298_39.757981,21.384297520661157,39.75798082950277,1,2.0,21.388208,39.762558,1.0741002718337185,Low
21.384298_39.782103,21.384297520661157,39.78210289043561,1,2.0,21.388014,39.786602,1.8923816511905371,High
21.384298_39.786927,21.384297520661157,39.786927302622175,4,2.0,21.385823000000002,39.78790675,2.689366238970896,High
21.384298_39.791752,21.384297520661157,39.79175171480874,4,2.0,21.3857674,39.794998750000005,2.6256354682838956,High
21.384298_39.796576,21.384297520661157,39.79657612699531,2,2.0,21.387675899999998,39.79767375,2.2629925091259055,High
21.384298_39.801401,21.384297520661157,39.80140053918188,1,3.0,21.384335,39.803047,1.0375403727302803,Low
21.384298_39.806225,21.384297520661157,39.80622495136844,15,2.4,21.386821013333336,39.8084206,11.71818754774637,High
21.384298_39.811049,21.384297520661157,39.811049363555014,1,3.0,21.388641,39.815769,1.0514885434619878,Low
21.384298_39.815874,21.384297520661157,39.81587377574158,8,2.5,21.38651595,39.8191501375,5.395090346936841,High
21.384298_39.820698,21.384297520661157,39.820698187928144,8,2.0,21.385915762499998,39.8229803875,4.692417139466283,High
21.384298_39.825523,21.384297520661157,39.82552260011472,6,2.1666666666666665,21.385721033333336,39.82712635,6.8030074786324795,High
21.384298_39.830347,21.384297520661157,39.83034701230128,4,2.5,21.38454725,39.831256499999995,2.566909950535856,High
21.384298_39.835171,21.384297520661157,39.83517142448785,2,2.5,21.38626955,39.8370325,2.7523146765288176,High
21.384298_39.854469,21.384297520661157,39.85446907323412,2,2.0,21.388509499999998,39.858734,1.9852642778777225,High
21.384298_39.859293,21.384297520661157,39.859293485420686,11,2.4545454545454546,21.386935981818183,39.86079575454546,8.837006410256409,High
21.384298_39.868942,21.384297520661157,39.86894230979382,4,2.25,21.388343,39.873188999999996,5.134183587246087,High
21.384298_39.873767,21.384297520661157,39.87376672198039,4,2.0,21.384751825,39.87615995,2.6886166638876365,High
21.384298_39.878591,21.384297520661157,39.87859113416696,11,2.3636363636363638,21.387100536363633,39.87974734545455,7.719368457930959,High
21.384298_39.883416,21.384297520661157,39.883415546353525,1,3.0,21.387367,39.883423,1.1753776720226357,Medium
21.384298_39.897889,21.384297520661157,39.89788878291323,2,2.0,21.3865295,39.9005965,1.6088034377643694,High
21.384298_39.902713,21.384297520661157,39.90271319509979,1,2.0,21.38673,39.907448,1.0633555357479012,Low
21.384298_39.907538,21.384297520661157,39.907537607286365,1,2.0,21.3861794,39.9081821,1.083117440509806,Low
21.388789_39.048792,21.388789076536113,39.04879223807735,1,3.0,21.392332,39.04942,1.088712769614518,Low
21.388789_39.323784,21.388789076536113,39.323783732711696,2,2.0,21.391816499999997,39.32683375,1.6343280642901468,High
21.388789_39.362379,21.388789076536113,39.36237903020424,1,2.0,21.39192,39.36522,1.6727796267662738,High
21.388789_39.372028,21.388789076536113,39.37202785457737,2,2.5,21.391275,39.37288,2.6486666666666667,High
21.388789_39.381677,21.388789076536113,39.381676678950505,1,2.0,21.389666,39.383012,1.4886622617647183,Medium
21.388789_39.420272,21.388789076536113,39.42027197644305,2,2.5,21.3919,39.424854999999994,2.026381525355421,High
21.388789_39.425096,21.388789076536113,39.42509638862961,1,2.0,21.39212,39.42564,1.557442355037458,Medium
21.388789_39.507111,21.388789076536113,39.50711139580126,1,2.0,21.3892476,39.51,1.0766945972454471,Low
21.388789_39.704912,21.388789076536113,39.70491229545053,3,2.3333333333333335,21.391335066666667,39.7071127,3.307799920386127,High
21.388789_39.709737,21.388789076536113,39.70973670763709,1,3.0,21.38957,39.711575,1.010916810504162,Low
21.388789_39.719386,21.388789076536113,39.71938553201023,2,2.5,21.3913765,39.723133000000004,2.0893870589967105,High
21.388789_39.72421,21.388789076536113,39.7242099441968,1,2.0,21.390522,39.728489,1.0756280496114963,Low
21.388789_39.743508,21.388789076536113,39.74350759294307,1,2.0,21.3897062,39.7458295,1.0756280496114963,Low
21.388789_39.762805,21.388789076536113,39.762805241689335,1,3.0,21.38921,39.763,1.0260977184443976,Low
21.388789_39.782103,21.388789076536113,39.78210289043561,1,2.0,21.389698,39.786346,1.8159598410927404,High
21.388789_39.786927,21.388789076536113,39.786927302622175,1,2.0,21.3901808,39.7908433,1.90154479596149,High
21.388789_39.791752,21.388789076536113,39.79175171480874,3,2.0,21.390683766666665,39.79458816666667,2.2801827089016324,High
21.388789_39.796576,21.388789076536113,39.79657612699531,10,2.4,21.39163989,39.79741909,9.449759517443342,High
21.388789_39.806225,21.388789076536113,39.80622495136844,9,2.4444444444444446,21.390162777777775,39.80885194444445,9.84065601065601,High
21.388789_39.811049,21.388789076536113,39.811049363555014,6,2.3333333333333335,21.39116245,39.81363411666667,4.877441174148704,High
21.388789_39.815874,21.388789076536113,39.81587377574158,1,2.0,21.3888929,39.815896,2.2734047010445395,High
21.388789_39.825523,21.388789076536113,39.82552260011472,3,2.3333333333333335,21.390690333333335,39.82562633333333,3.599180692759253,High
21.388789_39.835171,21.388789076536113,39.83517142448785,1,2.0,21.3901981,39.8374916,1.8755354067905723,High
21.388789_39.839996,21.388789076536113,39.83999583667442,10,2.2,21.38914997,39.84117631,5.569785256410256,High
21.388789_39.84482,21.388789076536113,39.844820248860984,9,2.6666666666666665,21.389593985555557,39.846542755555554,7.0348482905982905,High
21.388789_39.854469,21.388789076536113,39.85446907323412,3,2.0,21.3910751,39.85654533333334,2.136927728678153,High
21.388789_39.859293,21.388789076536113,39.859293485420686,2,2.5,21.3912185,39.862012,2.0535780393981105,High
21.388789_39.864118,21.388789076536113,39.86411789760726,1,3.0,21.389606,39.868046,1.0467136508586146,Low
21.388789_39.868942,21.388789076536113,39.86894230979382,2,2.5,21.3913448,39.87224425,2.0335780393981104,High
21.388789_39.873767,21.388789076536113,39.87376672198039,1,2.0,21.3901938,39.8781348,1.3338130676756372,Medium
21.388789_39.878591,21.388789076536113,39.87859113416696,1,2.0,21.3903719,39.87865,1.3388130676756373,Medium
21.388789_39.902713,21.388789076536113,39.90271319509979,3,2.6666666666666665,21.3908174,39.903925433333335,3.9201666666666672,High
21.388789_39.907538,21.388789076536113,39.907537607286365,1,2.0,21.389223,39.908959,1.0333158532082187,Low
21.388789_39.912362,21.388789076536113,39.91236201947293,1,2.0,21.392242,39.916408,1.0159746837470982,Low
21.388789_39.93166,21.388789076536113,39.9316596682192,1,2.0,21.390191,39.93452,1.0128515062709795,Low
21.393281_39.357555,21.393280632411066,39.357554618017666,2,2.0,21.39403,39.36108,1.5223361417382304,Medium
21.393281_39.362379,21.393280632411066,39.36237903020424,1,2.0,21.39541,39.3625,1.515132375172461,Medium
21.393281_39.376852,21.393280632411066,39.37685226676394,1,2.0,21.397,39.38126,1.5028042876826089,Medium
21.393281_39.420272,21.393280632411066,39.42027197644305,2,2.0,21.39515,39.424805,1.7048613878020786,High
21.393281_39.429921,21.393280632411066,39.42992080081618,4,2.0,21.395377500000002,39.4313975,2.731908228094534,High
21.393281_39.502287,21.393280632411066,39.502286983614695,1,2.0,21.39458,39.50257,1.0832174730624407,Low
21.393281_39.507111,21.393280632411066,39.50711139580126,1,2.0,21.39563,39.5078,1.0820239150381301,Low
21.393281_39.709737,21.393280632411066,39.70973670763709,2,2.5,21.39523805,39.71226515,2.0793870589967103,High
21.393281_39.714561,21.393280632411066,39.714561119823664,3,2.3333333333333335,21.3948626,39.71802996666667,3.3142308727670797,High
21.393281_39.757981,21.393280632411066,39.75798082950277,1,2.0,21.395399,39.761761,1.0876513455127914,Low
21.393281_39.782103,21.393280632411066,39.78210289043561,2,2.0,21.39506875,39.78551845,2.0108093927937616,High
21.393281_39.786927,21.393280632411066,39.786927302622175,5,2.2,21.3966508,39.78910254,4.9961111111111105,High
21.393281_39.791752,21.393280632411066,39.79175171480874,4,2.25,21.396536,39.79381375,4.0514552605890835,High
21.393281_39.796576,21.393280632411066,39.79657612699531,7,2.142857142857143,21.39577841428571,39.798733285714285,7.008888888888889,High
21.393281_39.801401,21.393280632411066,39.80140053918188,6,2.0,21.39578738333333,39.80359875,3.668138869908489,High
21.393281_39.806225,21.393280632411066,39.80622495136844,9,2.5555555555555554,21.394778066666667,39.80859276666667,7.849525058275059,High
21.393281_39.811049,21.393280632411066,39.811049363555014,1,2.0,21.393661,39.8113257,2.3495547606528135,High
21.393281_39.820698,21.393280632411066,39.820698187928144,2,3.0,21.396812,39.8252945,1.4894079873643395,Medium
21.393281_39.825523,21.393280632411066,39.82552260011472,3,2.0,21.395261700000002,39.825804233333336,2.990436845164195,High
21.393281_39.84482,21.393280632411066,39.844820248860984,1,2.0,21.394741,39.8485202,2.250935923281586,High
21.393281_39.849645,21.393280632411066,39.849644661047556,1,3.0,21.394257,39.852406,1.0712666796724795,Low
21.393281_39.864118,21.393280632411066,39.86411789760726,3,2.0,21.395147733333335,39.86812466666667,2.3107644622642933,High
21.393281_39.868942,21.393280632411066,39.86894230979382,1,2.0,21.394554,39.872932,2.011131111500631,High
21.393281_39.878591,21.393280632411066,39.87859113416696,1,3.0,21.393778,39.879192,1.0660355462834512,Low
21.393281_39.883416,21.393280632411066,39.883415546353525,2,2.0,21.3956935,39.8854965,1.4100755388168933,Medium
21.393281_39.88824,21.393280632411066,39.88823995854009,1,2.0,21.3932943,39.8883025,1.2503682695915976,Medium
21.393281_39.897889,21.393280632411066,39.89788878291323,1,2.0,21.397747,39.899132,1.2685066490850658,Medium
21.393281_39.902713,21.393280632411066,39.90271319509979,1,2.0,21.394539,39.906239,1.1762371656356287,Medium
21.397772_39.343081,21.397772188286023,39.343081381457964,1,2.0,21.40131,39.34523,1.6298199441394416,High
21.397772_39.362379,21.397772188286023,39.36237903020424,4,2.0,21.4015075,39.364527499999994,2.205246503686651,High
21.397772_39.420272,21.397772188286023,39.42027197644305,1,2.0,21.3997,39.42281,1.5671123684906891,Medium
21.397772_39.429921,21.397772188286023,39.42992080081618,2,2.0,21.401715000000003,39.43224,2.2417096348312144,High
21.397772_39.502287,21.397772188286023,39.502286983614695,1,3.0,21.40169,39.505708,1.0270068142883462,Low
21.397772_39.709737,21.397772188286023,39.70973670763709,5,2.6,21.3987725,39.71281678,5.028047258297258,High
21.397772_39.748332,21.397772188286023,39.74833200512963,1,3.0,21.398819,39.752808,1.043955777052456,Low
21.397772_39.757981,21.397772188286023,39.75798082950277,1,2.0,21.3982254,39.7612311,1.0726513455127913,Low
21.397772_39.777278,21.397772188286023,39.77727847824904,1,2.0,21.3993966,39.7814318,1.7948658866826324,High
21.397772_39.782103,21.397772188286023,39.78210289043561,7,2.142857142857143,21.400086299999998,39.78559348571429,7.053888888888889,High
21.397772_39.786927,21.397772188286023,39.786927302622175,3,2.3333333333333335,21.400590333333337,39.78837453333333,3.283764813009844,High
21.397772_39.796576,21.397772188286023,39.79657612699531,3,2.0,21.401868700000005,39.7989618,2.41709351348032,High
21.397772_39.801401,21.397772188286023,39.80140053918188,5,2.6,21.4001706,39.803921200000005,5.094024531024531,High
21.397772_39.806225,21.397772188286023,39.80622495136844,5,2.2,21.399995139999998,39.81031848,5.101035256410257,High
21.397772_39.811049,21.397772188286023,39.811049363555014,1,2.0,21.4003662,39.811268,2.2512763040947523,High
21.397772_39.815874,21.397772188286023,39.81587377574158,2,2.0,21.399718,39.817137,2.671429152491786,High
21.397772_39.820698,21.397772188286023,39.820698187928144,5,2.4,21.39937306,39.82277412,5.01333148714031,High
21.397772_39.825523,21.397772188286023,39.82552260011472,2,2.0,21.3998385,39.8279535,2.9617031760555266,High
21.397772_39.84482,21.397772188286023,39.844820248860984,1,2.0,21.400333,39.847931,2.2053696109833005,High
21.397772_39.859293,21.397772188286023,39.859293485420686,2,2.5,21.4019305,39.863354,2.0310780393981105,High
21.397772_39.864118,21.397772188286023,39.86411789760726,5,2.4,21.39840958,39.86492108,5.045,High
21.397772_39.868942,21.397772188286023,39.86894230979382,10,2.2,21.40025954,39.87150111,8.503333333333332,High
21.397772_39.873767,21.397772188286023,39.87376672198039,2,2.5,21.399944,39.8771025,2.0310780393981105,High
21.397772_39.878591,21.397772188286023,39.87859113416696,2,2.0,21.4009006,39.879406200000005,1.515059027377123,Medium
21.397772_39.883416,21.397772188286023,39.883415546353525,2,2.5,21.399888,39.8849985,2.0310780393981105,High
21.397772_39.907538,21.397772188286023,39.907537607286365,2,2.0,21.399888,39.910637949999995,1.1751869426532557,Medium
21.402264_39.290013,21.402263744160976,39.29001284740572,6,2.3333333333333335,21.404976666666666,39.293598333333335,4.739034660645868,High
21.402264_39.299662,21.402263744160976,39.29966167177886,1,2.0,21.40526,39.30181,1.4690782011033323,Medium
21.402264_39.304486,21.402263744160976,39.30448608396542,1,2.0,21.40538,39.30462,1.4290782011033327,Medium
21.402264_39.30931,21.402263744160976,39.309310496151994,2,2.0,21.40502,39.31181,1.7076646941166826,High
21.402264_39.318959,21.402263744160976,39.318959320525124,2,2.0,21.404685,39.32087,1.7502545414257955,High
21.402264_39.323784,21.402263744160976,39.323783732711696,2,2.0,21.405009999999997,39.32431,1.7286461498174037,High
21.402264_39.328608,21.402263744160976,39.32860814489826,3,2.3333333333333335,21.404566666666668,39.331736666666664,3.6530346606458677,High
21.402264_39.333433,21.402263744160976,39.33343255708483,3,2.0,21.40393333333333,39.335,1.924241009031591,High
21.402264_39.338257,21.402263744160976,39.3382569692714,1,3.0,21.40276,39.34189,1.0176049142561372,Low
21.402264_39.429921,21.402263744160976,39.42992080081618,2,2.5,21.40312,39.4335995,2.0213815253554213,High
21.402264_39.434745,21.402263744160976,39.43474521300275,1,2.0,21.40588,39.43546,1.5895216346117707,High
21.402264_39.492638,21.402263744160976,39.49263815924156,1,2.0,21.40501,39.49563,1.0842899662255494,Low
21.402264_39.497463,21.402263744160976,39.49746257142812,1,2.0,21.403505,39.50161,1.0903284344622934,Low
21.402264_39.502287,21.402263744160976,39.502286983614695,2,2.5,21.4037,39.505755,2.0313815253554215,High
21.402264_39.507111,21.402263744160976,39.50711139580126,1,2.0,21.4028,39.51173,1.0853284344622935,Low
21.402264_39.540882,21.402263744160976,39.54088228110723,1,2.0,21.40415,39.5457,1.0889502305304781,Low
21.402264_39.550531,21.402263744160976,39.55053110548037,1,2.0,21.4049,39.555,1.082911762293734,Low
21.402264_39.555356,21.402263744160976,39.55535551766693,1,2.0,21.4049,39.5557,1.082911762293734,Low
21.402264_39.579478,21.402263744160976,39.57947757859977,3,2.3333333333333335,21.404636666666665,39.584,3.113489206100413,High
21.402264_39.714561,21.402263744160976,39.714561119823664,5,2.4,21.4041558,39.717476,6.988214285714285,High
21.402264_39.757981,21.402263744160976,39.75798082950277,1,2.0,21.402729,39.759338,1.095955864936955,Low
21.402264_39.777278,21.402263744160976,39.77727847824904,1,2.0,21.402739,39.781536,1.8493641401949799,High
21.402264_39.782103,21.402263744160976,39.78210289043561,4,2.25,21.4041229,39.78439295,4.011019654528478,High
21.402264_39.786927,21.402263744160976,39.786927302622175,1,2.0,21.402523,39.789497,2.00075894441794,High
21.402264_39.791752,21.402263744160976,39.79175171480874,4,2.75,21.403307025,39.79399605,4.317685245310246,High
21.402264_39.806225,21.402263744160976,39.80622495136844,6,2.0,21.40532958333333,39.80979671666667,4.075873544617413,High
21.402264_39.815874,21.402263744160976,39.81587377574158,6,2.0,21.404277983333333,39.81757576666667,4.294388055311467,High
21.402264_39.825523,21.402263744160976,39.82552260011472,7,2.2857142857142856,21.404986428571426,39.829596828571425,6.8242712432175665,High
21.402264_39.830347,21.402263744160976,39.83034701230128,1,3.0,21.402386,39.830399,1.1788001718691266,Medium
21.402264_39.84482,21.402263744160976,39.844820248860984,1,3.0,21.403442,39.846874,1.5046195404798164,Medium
21.402264_39.849645,21.402263744160976,39.849644661047556,1,2.0,21.40282,39.85443,1.9719308148541363,High
21.402264_39.868942,21.402263744160976,39.86894230979382,6,2.1666666666666665,21.404007000000004,39.872443366666666,8.507222222222222,High
21.402264_39.873767,21.402263744160976,39.87376672198039,2,2.0,21.40541025,39.874775650000004,2.2757025927864714,High
21.402264_39.883416,21.402263744160976,39.883415546353525,1,2.0,21.4040228,39.8880261,1.3064418946832492,Medium
21.402264_39.88824,21.402263744160976,39.88823995854009,3,2.3333333333333335,21.405311333333334,39.891161000000004,3.1225222639782078,High
